currentRank,__typename,node.episodes.episodes.total,node.episodes.episodes.__typename,node.episodes.__typename,node.id,node.titleText.text,node.titleText.__typename,node.titleType.id,node.titleType.text,node.titleType.canHaveEpisodes,node.titleType.displayableProperty.value.plainText,node.titleType.displayableProperty.value.__typename,node.titleType.displayableProperty.__typename,node.titleType.__typename,node.originalTitleText.text,node.originalTitleText.__typename,node.primaryImage.id,node.primaryImage.width,node.primaryImage.height,node.primaryImage.url,node.primaryImage.caption.plainText,node.primaryImage.caption.__typename,node.primaryImage.__typename,node.releaseYear.year,node.releaseYear.endYear,node.releaseYear.__typename,node.ratingsSummary.aggregateRating,node.ratingsSummary.voteCount,node.ratingsSummary.__typename,node.runtime.seconds,node.runtime.__typename,node.certificate.rating,node.certificate.__typename,node.canRate.isRatable,node.canRate.__typename,node.titleGenres.genres,node.titleGenres.__typename,node.canHaveEpisodes,node.plot.plotText.plainText,node.plot.plotText.__typename,node.plot.__typename,node.latestTrailer.id,node.latestTrailer.__typename,node.series,node.__typename,node.latestTrailer,node.certificate
145,ChartTitleEdge,12,EpisodeConnection,Episodes,tt8595766,Yeh Meri Family,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Yeh Meri Family,TitleText,rm113582593,2700,4000,https://m.media-amazon.com/images/M/MV5BYzExZjIxMmItOTZmYS00MWFlLTg5ODItOGVlMjQxODM0NzkyXkEyXkFqcGdeQXVyMTExMTIzMTA5._V1_.jpg,"Veena Mehta, Anngad Raaj, Juhi Parmar, Rajesh Kumar, and Hetal Gada in Yeh Meri Family (2018)",Markdown,Image,2018,2023.0,YearRange,9.0,25299,RatingsSummary,1800,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Family', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,Set in the summer of 1998 it is a story about conflicting emotions towards family members from the eyes of a twelve year old.,Markdown,Plot,vi3629302809,Video,,Title,,
146,ChartTitleEdge,19,EpisodeConnection,Episodes,tt5290382,Mindhunter,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Mindhunter,TitleText,rm862556929,1500,2222,https://m.media-amazon.com/images/M/MV5BNWNmYzQ1ZWUtYTQ3ZS00Y2UwLTlkMDctZThlOTJkMGJiNzBiXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_.jpg,"Holt McCallany, Anna Torv, and Jonathan Groff in Mindhunter (2017)",Markdown,Image,2017,2019.0,YearRange,8.6,330337,RatingsSummary,3600,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Mystery', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"In the late 1970s, two FBI agents broaden the realm of criminal science by investigating the psychology behind murder and end up getting too close to real-life monsters.",Markdown,Plot,vi2791226393,Video,,Title,,
147,ChartTitleEdge,13,EpisodeConnection,Episodes,tt0090509,The Return of Sherlock Holmes,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,The Return of Sherlock Holmes,TitleText,rm223879168,1088,1600,https://m.media-amazon.com/images/M/MV5BMjM1OTc0MjMtZjFmOS00ZmQ0LTk1ZWItM2U1YTc5ODZjZjI3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg,Jeremy Brett in The Return of Sherlock Holmes (1986),Markdown,Image,1986,1988.0,YearRange,8.7,13281,RatingsSummary,46860,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Mystery', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Sherlock Holmes and Dr Watson solve the mysteries of the devil's foot, Silver Blaze, Wisteria Lodge and the Bruce-Partington Plans.",Markdown,Plot,,,,Title,,
148,ChartTitleEdge,89,EpisodeConnection,Episodes,tt3398540,Haikyu!!,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Haikyuu!!,TitleText,rm1636504833,1280,1920,https://m.media-amazon.com/images/M/MV5BNjkyNDI2MTgtN2Y3NS00M2RjLWJhNDMtMmNmZmUwMDQwZTE1XkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_.jpg,"Yu Hayashi, Satoshi Hino, Ayumu Murase, and Kaito Ishikawa in Haikyu!! (2014)",Markdown,Image,2014,2020.0,YearRange,8.7,34114,RatingsSummary,1440,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Determined to be like the volleyball championship's star player nicknamed ""the small giant"", Shoyo joins his school's volleyball club.",Markdown,Plot,vi3276390681,Video,,Title,,
149,ChartTitleEdge,10,EpisodeConnection,Episodes,tt13111040,The Offer,TitleText,tvMiniSeries,TV Mini Series,True,TV Mini Series,Markdown,DisplayableTitleTypeProperty,TitleType,The Offer,TitleText,rm1746409473,2025,3000,https://m.media-amazon.com/images/M/MV5BMzU1YWU3ZWItYTA4Yy00M2Q0LTkzZTQtYzFmNzVlZTg1ZTQwXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_.jpg,"Giovanni Ribisi, Dan Fogler, Patrick Gallo, Matthew Goode, Juno Temple, and Miles Teller in The Offer (2022)",Markdown,Image,2022,2022.0,YearRange,8.6,38890,RatingsSummary,35160,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Biography', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,Oscar-winning producer Albert S. Ruddy's never-before-revealed experiences of making The Godfather (1972).,Markdown,Plot,vi2009317913,Video,,Title,,
150,ChartTitleEdge,58,EpisodeConnection,Episodes,tt2049116,Gomorrah,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Gomorra: La serie,TitleText,rm395953153,768,1138,https://m.media-amazon.com/images/M/MV5BMTgzNmNjZGQtMjM3ZC00Y2Y2LTlkZGItM2EwNTM2MmUyMDExXkEyXkFqcGdeQXVyMTMxNjUyMDkx._V1_.jpg,Cristiana Dell'Anna and Salvatore Esposito in Gomorrah (2014),Markdown,Image,2014,2021.0,YearRange,8.6,43955,RatingsSummary,3300,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Thriller', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,Ciro disregards tradition in his attempt to become the next boss of his crime syndicate. The internal power struggle puts him and his entire family's life at risk.,Markdown,Plot,vi895664921,Video,,Title,,
151,ChartTitleEdge,70,EpisodeConnection,Episodes,tt0094525,Poirot,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Poirot,TitleText,rm3461031681,1080,1620,https://m.media-amazon.com/images/M/MV5BYjllNTYxNWEtN2YxZC00MTJiLTk3Y2YtZjljMWFjMTcwMzg0XkEyXkFqcGdeQXVyNjcwMzExMzU@._V1_.jpg,David Suchet in Poirot (1989),Markdown,Image,1989,2013.0,YearRange,8.6,51348,RatingsSummary,6000,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Mystery', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Hercule Poirot, a famous Belgian detective, who has an impeccable knack for getting embroiled in a mystery, solves crimes along with Captain Hastings and Scotland Yard Chief Inspector James Japp.",Markdown,Plot,vi2003353369,Video,,Title,,
152,ChartTitleEdge,15,EpisodeConnection,Episodes,tt0096657,Mr. Bean,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Mr. Bean,TitleText,rm499396865,1000,1500,https://m.media-amazon.com/images/M/MV5BMGNhODY0ZjktYjY2ZS00MGNkLTg2ZTUtMGEwNGRlMmY3ZjQ4XkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_.jpg,Rowan Atkinson in Mr. Bean (1990),Markdown,Image,1990,1995.0,YearRange,8.6,131777,RatingsSummary,1500,Runtime,Not Rated,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Family', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Bumbling, childlike Mr. Bean has trouble completing the simplest of day-to-day tasks, but his perseverance and resourcefulness frequently allow him to find ingenious ways around problems.",Markdown,Plot,vi184859929,Video,,Title,,
153,ChartTitleEdge,199,EpisodeConnection,Episodes,tt0094517,Mystery Science Theater 3000,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Mystery Science Theater 3000,TitleText,rm3225886720,592,841,https://m.media-amazon.com/images/M/MV5BNTA0OGRiYTMtMjliYS00ZjZkLWI2ODEtMWI5ZmM5OTBjYmNlXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg,Mystery Science Theater 3000 (1988),Markdown,Image,1988,1999.0,YearRange,8.6,25716,RatingsSummary,5520,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Sci-Fi', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"In the not-too-distant future Joel Robinson is held captive by Dr. Forrester and TV's Frank, forced to watch B-Grade movies on the Satellite of Love with the help of his robot friends: Cambot, Gypsy, Tom Servo and Crow T. Robot.",Markdown,Plot,vi2273819929,Video,,Title,,
154,ChartTitleEdge,12,EpisodeConnection,Episodes,tt21056886,Scavengers Reign,TitleText,tvMiniSeries,TV Mini Series,True,TV Mini Series,Markdown,DisplayableTitleTypeProperty,TitleType,Scavengers Reign,TitleText,rm1036538625,1280,1920,https://m.media-amazon.com/images/M/MV5BYWUxYjMxNWMtNDY4Mi00NjQ3LTljMDItNTdjNjkzOTU1ZGI4XkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_.jpg,Scavengers Reign (2023),Markdown,Image,2023,2023.0,YearRange,8.7,13332,RatingsSummary,1440,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,The crew of a damaged deep space freighter strands on a beautiful but dangerous planet.,Markdown,Plot,vi2604451609,Video,,Title,,
155,ChartTitleEdge,6,EpisodeConnection,Episodes,tt0092324,Blackadder the Third,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Blackadder the Third,TitleText,rm858203649,2000,3000,https://m.media-amazon.com/images/M/MV5BZTFiYzk5NGQtOTdjOC00ZWUxLWEwNDctMTQ3NjE3MjQzZjkxXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_.jpg,Rowan Atkinson and Tony Robinson in Blackadder the Third (1987),Markdown,Image,1987,1987.0,YearRange,8.6,46754,RatingsSummary,10800,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"In the Regency era, Mr E. Blackadder serves as butler to the foppish numskull Prince George amidst the fads and crazes of the time.",Markdown,Plot,,,,Title,,
156,ChartTitleEdge,66,EpisodeConnection,Episodes,tt9335498,Demon Slayer: Kimetsu no Yaiba,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Kimetsu no Yaiba,TitleText,rm888549377,1200,1800,https://m.media-amazon.com/images/M/MV5BYTIxNjk3YjItYmYzMC00ZTdmLTk0NGUtZmNlZTA0NWFkZDMwXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_.jpg,"Takahiro Sakurai, Toshihiko Seki, Hôchû Ôtsuka, Hiro Shimono, Satoshi Hino, Yoshitsugu Matsuoka, Natsuki Hanae, Shizuka Ishigami, and Akari Kitô in Demon Slayer: Kimetsu no Yaiba (2019)",Markdown,Image,2019,,YearRange,8.6,142798,RatingsSummary,1440,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Action', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister.",Markdown,Plot,vi1168164633,Video,,Title,,
157,ChartTitleEdge,144,EpisodeConnection,Episodes,tt1486217,Archer,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Archer,TitleText,rm1993863680,720,1080,https://m.media-amazon.com/images/M/MV5BMTg3NTMwMzY2OF5BMl5BanBnXkFtZTgwMDcxMjQ0NDE@._V1_.jpg,H. Jon Benjamin in Archer (2009),Markdown,Image,2009,2023.0,YearRange,8.6,164775,RatingsSummary,1320,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Action', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,Covert black ops and espionage take a back seat to zany personalities and relationships between secret agents and drones.,Markdown,Plot,vi1626392345,Video,,Title,,
158,ChartTitleEdge,26,EpisodeConnection,Episodes,tt7562112,Pose,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Pose,TitleText,rm3665965057,1284,1604,https://m.media-amazon.com/images/M/MV5BNmNiZTFlMTAtYWZjNS00NGFlLWFkMTItOWRhOTBjN2Y1NDYxXkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_.jpg,Pose (2018),Markdown,Image,2018,2021.0,YearRange,8.6,32486,RatingsSummary,3600,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"In the New York of the late '80s and early '90s, this is a story of ball culture and the gay and trans community, the raging AIDS crisis, and capitalism.",Markdown,Plot,vi2158019865,Video,,Title,,
159,ChartTitleEdge,19,EpisodeConnection,Episodes,tt10850932,Crash Landing on You,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Sarangeui bulsachak,TitleText,rm3056777473,2500,3575,https://m.media-amazon.com/images/M/MV5BMzRiZWUyN2YtNDI4YS00NTg2LTg0OTgtMGI2ZjU4ODQ4Yjk3XkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_.jpg,Son Ye-jin and Hyun Bin in Crash Landing on You (2019),Markdown,Image,2019,2020.0,YearRange,8.7,40158,RatingsSummary,4200,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Romance', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,The absolute top secret love story of a chaebol heiress who made an emergency landing in North Korea because of a paragliding accident and a North Korean special officer who falls in love with her and who is hiding and protecting her.,Markdown,Plot,vi529579545,Video,,Title,,
160,ChartTitleEdge,27,EpisodeConnection,Episodes,tt5421602,Anne with an E,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Anne,TitleText,rm4190211329,1080,1350,https://m.media-amazon.com/images/M/MV5BNThmMzJlNzgtYmY5ZC00MDllLThmZTMtNTRiMjQwNmY0NmRhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,Amybeth McNulty in Anne with an E (2017),Markdown,Image,2017,2019.0,YearRange,8.6,65102,RatingsSummary,3600,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Family', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"The adventures of a young orphan girl living in the late 19th century. Follow Anne as she learns to navigate her new life on Prince Edward Island, in this new take on L.M. Montgomery's classic novels.",Markdown,Plot,vi1493352217,Video,,Title,,
161,ChartTitleEdge,102,EpisodeConnection,Episodes,tt1641384,Young Justice,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Young Justice,TitleText,rm530445313,750,1111,https://m.media-amazon.com/images/M/MV5BMTAwYzE4NzItY2Q3Zi00NjRmLWE5ZTAtMDM5OWIyMmQ3MTFlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,"Lacey Chabert, Danica McKellar, Jesse McCartney, Nolan North, Stephanie Lemelin, Khary Payton, and Denise Boutte in Young Justice (2010)",Markdown,Image,2010,2023.0,YearRange,8.6,44936,RatingsSummary,1380,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Action', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,Teenage superheroes strive to prove themselves as members of the Justice League.,Markdown,Plot,vi1767949081,Video,,Title,,
162,ChartTitleEdge,8,EpisodeConnection,Episodes,tt9174558,Dopesick,TitleText,tvMiniSeries,TV Mini Series,True,TV Mini Series,Markdown,DisplayableTitleTypeProperty,TitleType,Dopesick,TitleText,rm4215011073,675,1000,https://m.media-amazon.com/images/M/MV5BZTc5NmU1YWUtMzgxNC00YmVmLTk1MDYtNjlkNjQwZGVjMTIzXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg,"Michael Keaton, Rosario Dawson, Peter Sarsgaard, Michael Stuhlbarg, John Hoogenakker, Will Poulter, and Kaitlyn Dever in Dopesick (2021)",Markdown,Image,2021,2021.0,YearRange,8.6,75584,RatingsSummary,29520,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"The series takes viewers to the epicenter of America's struggle with opioid addiction, from the boardrooms of Purdue Pharma, to a distressed Virginia mining community, to the hallways of the DEA.",Markdown,Plot,vi2979906329,Video,,Title,,
163,ChartTitleEdge,22,EpisodeConnection,Episodes,tt0080306,Yes Minister,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Yes Minister,TitleText,rm1513373441,828,1130,https://m.media-amazon.com/images/M/MV5BY2NhZWM1N2YtZmU4ZS00NmVmLWFkMmYtNTQxNjExNmJhYzA0XkEyXkFqcGdeQXVyNjg1NzcwODE@._V1_.jpg,Yes Minister (1980),Markdown,Image,1980,1984.0,YearRange,8.7,16357,RatingsSummary,1800,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"The Right Honorable James Hacker has landed the plum job of Cabinet Minister to the Department of Administration. At last he is in a position of power and can carry out some long-needed reforms, or so he thinks.",Markdown,Plot,vi3355753753,Video,,Title,,
164,ChartTitleEdge,10,EpisodeConnection,Episodes,tt9103932,Greatest Events of WWII in Colour,TitleText,tvMiniSeries,TV Mini Series,True,TV Mini Series,Markdown,DisplayableTitleTypeProperty,TitleType,Greatest Events of WWII in Colour,TitleText,rm3472920065,426,597,https://m.media-amazon.com/images/M/MV5BOTQzNWM1ZWEtMDkzNS00MmE1LWEyODgtMTJlZjdjYmRhMWE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,Greatest Events of WWII in Colour (2019),Markdown,Image,2019,2019.0,YearRange,8.7,10373,RatingsSummary,3000,Runtime,,,True,CanRate,"[{'genre': {'text': 'Documentary', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'History', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'War', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,A series of colorized archive footage of important events during World War II.,Markdown,Plot,,,,Title,,
165,ChartTitleEdge,53,EpisodeConnection,Episodes,tt4236770,Yellowstone,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Yellowstone,TitleText,rm1222589185,2000,3000,https://m.media-amazon.com/images/M/MV5BOGFiZjU5NGEtNTAwNS00ZjI2LTg0YTktNjg0ODFlM2E0NGVhXkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_.jpg,Kevin Costner in Yellowstone (2018),Markdown,Image,2018,,YearRange,8.7,211292,RatingsSummary,3600,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Western', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,A ranching family in Montana faces off against others encroaching on their land.,Markdown,Plot,vi3108684313,Video,,Title,,
166,ChartTitleEdge,19,EpisodeConnection,Episodes,tt14452776,The Bear,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,The Bear,TitleText,rm866266369,1944,2880,https://m.media-amazon.com/images/M/MV5BYmM4MjBkNGMtZjE5Zi00ZDMwLWE5MjYtN2M0MTM2YTQ2MmNlXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_.jpg,"Ebon Moss-Bachrach, Molly Gordon, Liza Colón-Zayas, Jeremy Allen White, Abby Elliott, Edwin Lee Gibson, Lionel Boyce, Matty Matheson, and Ayo Edebiri in The Bear (2022)",Markdown,Image,2022,,YearRange,8.6,198349,RatingsSummary,2100,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,A young chef from the fine dining world returns to Chicago to run his family's sandwich shop.,Markdown,Plot,vi2638660633,Video,,Title,,
167,ChartTitleEdge,25,EpisodeConnection,Episodes,tt1870479,The Newsroom,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,The Newsroom,TitleText,rm1048939265,1400,2100,https://m.media-amazon.com/images/M/MV5BNzczMTVhNGItMmM4MC00NzRlLWEwMmUtMTJlZDE4NDhhMWZhXkEyXkFqcGdeQXVyMTA3MzQ4MTc0._V1_.jpg,Jeff Daniels in The Newsroom (2012),Markdown,Image,2012,2014.0,YearRange,8.6,123664,RatingsSummary,3300,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"A newsroom undergoes some changes in its workings and morals as a new team is brought in, bringing unexpected results for its existing news anchor.",Markdown,Plot,vi1472576793,Video,,Title,,
